trial,phase,candidate_id,edge_type,driver,strength,active,effective_weight,effective_exchange_weight,drivers,requires,affinity,competition_groups,requires_glial_network,mediating_glia,generated_from
42,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.2364649476188801,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
42,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
42,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
42,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
42,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07165604473299396,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
42,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22213373867228128,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
42,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10748406709949095,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
42,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1868510013196954,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13652054589720686,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39005870256344816,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12023064417857829,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.0931464652066864,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.1630063141117012,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.465732326033432,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
43,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15038784059896795,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
43,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23632374951266394,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
43,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
43,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
43,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
43,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07161325742807999,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
43,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22200109802704793,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
43,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10741988614211996,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
43,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1868027579845858,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13647711237486537,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.38993460678532965,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12019938151092588,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09309761426207946,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16292082495863902,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.46548807131039727,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
43,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
44,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1503069725926805,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
44,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23619667121706936,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
44,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
44,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
44,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
44,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07157474885365737,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
44,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22188172144633786,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
44,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10736212328048607,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
44,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1867641633164981,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.1364423655569922,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3898353301628349,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12017437137680394,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09305853350639391,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16285243363618931,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4652926675319695,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
44,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
